"codigo";"descricao";"descricao_breve"
"H37";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H38";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H39";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H40";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H41";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H42";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H43";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H44";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H45";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H46";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H47";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H48";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H49";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H50";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H51";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H52";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H53";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H54";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H55";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H56";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H57";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H58";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H59";"Capítulo VII - Doenças do olho e anexos";"VII. Doenças do olho e anexos"
"H60";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H61";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H62";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H63";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H64";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H65";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H66";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H67";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H68";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H69";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H70";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H71";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H72";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H73";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H74";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H75";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H76";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H77";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H78";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H79";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H80";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H81";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H82";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H83";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H84";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H85";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H86";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H87";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H88";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H89";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H90";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H91";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H92";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H93";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H94";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"H95";"Capítulo VIII - Doenças do ouvido e da apófise mastóide";"VIII.Doenças do ouvido e da apófise mastóide"
"I00";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I01";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I02";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I03";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I04";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I05";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I06";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I07";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I08";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I09";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I10";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I11";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I12";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I13";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I14";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I15";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I16";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I17";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I18";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I19";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I20";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I21";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I22";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I23";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I24";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I25";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I26";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I27";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I28";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I29";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I30";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I31";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I32";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I33";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I34";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I35";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I36";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I37";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I38";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I39";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I40";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I41";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I42";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I43";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I44";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I45";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I46";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I47";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I48";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I49";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I50";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I51";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I52";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I53";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I54";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I55";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I56";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I57";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I58";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I59";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I60";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I61";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I62";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I63";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I64";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I65";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I66";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I67";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I68";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I69";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I70";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I71";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I72";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I73";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I74";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I75";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I76";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I77";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I78";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I79";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I80";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I81";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I82";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I83";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I84";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I85";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I86";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I87";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I88";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I89";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I90";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I91";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I92";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I93";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I94";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I95";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I96";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I97";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I98";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
"I99";"Capítulo IX - Doenças do aparelho circulatório";"IX.  Doenças do aparelho circulatório"
